Job Title,Job Description,link,price
Affiliate Marketing & Funnel Expert,"I have a high-ticket affiliate marketing business and need a skilled freelancer to help me drive traffic, set up funnels, and generate conversions using social media, email automation, and landing pages. Your Role: Build or customize landing pages (Systeme.io, ClickFunnels, or similar) Set up email automation (welcome + follow-up sequences) Help generate or edit short-form, faceless content for IG/TikTok/YT Bonus: Paid traffic setup (optional) Requirements: Experience with affiliate or info product marketing Strong knowledge of funnels and email autoresponders Can create or guide content for viral-style lead generation Portfolio or examples of past work preferred Please send: Brief summary of your relevant experience Samples of landing pages or content you've created Your plan or suggestions for promoting high-ticket affiliate offers",https://www.peopleperhour.com/freelance-jobs/digital-marketing/affiliate-marketers/affiliate-marketing-funnel-expert-4398257,$10/hr
Make automation to create new leads and deals in pipedrive.,"I want to set up a Make automation to check if a new contact (who filled in a contact form) is already a contact in Pipedrive. If they are, do nothing. If not, create a Person and Business from the details to submitted. Then I want to create a new deal in one of six pipelines, depending which box they selected in the contact form, I want this set up so it will run from a current form but can be amended to link to other forms in the future.",https://www.peopleperhour.com/freelance-jobs/technology-programming/erp-crm-development/make-automation-to-create-new-leads-and-deals-in-pipedrive-4398890,$20
Help us stop doing so much manually!!,"We are seeking to automate our client communications process to improve efficiency. Currently, when a service request arrives via email from a client, we manually parse the customer information and send communication via text or WhatsApp. The goal of this project is to develop a solution to automate steps in our workflow. Specifically, upon receipt of a client email, the required customer data would need to be programmatically extracted and organized. Next, the appropriate communication platform would automatically be identified, either text or WhatsApp, based on the client's defined preferences. Finally, a personalized message would then be dynamically sent to the customer via the designated channel, notifying them their request has been received. The successful applicant will be responsible for analyzing our current manual process, identifying the key data inputs and outputs at each step. They must then design and implement a technical framework to seamlessly integrate these functions without human intervention. Programming experience with email parsing, data extraction and messaging APIs is essential. The applicant should also be able to provide ongoing support, maintenance and refinements to the automated system as needed. This project aims to significantly improve our customer service levels through an intelligent digital solution.",https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-agent-development/help-us-stop-doing-so-much-manually-4396337,$150
Using Capsule and Transpond,"I am seeking assistance from an expert in email marketing automation to help setup and manage communications for my business. The candidate should have proven experience integrating with both Capsule CRM and Transpond email platforms to streamline our email and newsletter workflows. Specifically, the tasks will include configuring our Capsule database to segment contacts appropriately for targeted campaigns. Templates and emails must then be designed in Transpond according to our branding guidelines. The automated processes for direct messages, newsletters and re-engagement emails requires scheduling and testing to ensure optimal delivery rates. Ongoing responsibilities involve designing fresh content for periodic updates and ensuring all communication preferences are accurately captured. Reporting on metrics such as open rates, clicks and unsubscribes will be reviewed to optimize future messaging. Compliance with CAN-SPAM and privacy laws is critical so subscriber data must be handled with utmost care. The ideal candidate will have at least two years experience with both Capsule and Transpond or similar marketing automation tools. Strong writing abilities and attention to detail when working with dynamic content is essential. Experience in a B2C or SaaS environment is preferred. Candidates please provide relevant work samples and feedback from past clients when responding.",https://www.peopleperhour.com/freelance-jobs/digital-marketing/email-marketing/using-capsule-and-transpond-4394431,$27/hr
Klaviyo campaigns,I need someone who can send 2 x weekly email campaigns to my email database via my Klaviyo account weekly to try to get them to sign up to my site. I need a further single email sent to my existing subscriber list. (I will write this email myself). Total monthly fee $50 You may use AI to automate the writing process for the sales email campaigns and I will give the ideas.,https://www.peopleperhour.com/freelance-jobs/digital-marketing/email-marketing/klaviyo-campaigns-4392223,$50
"Bravo email marketing,","Bravo Email Marketing seeks an experienced digital specialist to design and implement an impactful email automation strategy utilizing the Brevo platform. The selected freelancer will skillfully configure professional email templates, segmentation workflows, and targeted nurturing campaigns within Brevo. Optimized landing pages highlighting key offers and capturing useful contact information will also be developed in WordPress to effectively intake leads and guide subscribers through personalized email journeys. Integration with third-party tools allows seamless subscriber list synchronization across various marketing channels. Comprehensive reporting dashboards measuring open, click, and conversion rates will be established to carefully evaluate campaign performance and continually refine email content and cadence. Complementary experience optimizing websites for search and engaging followers across social networks will strengthen this ambitious initiative. The overarching goal is to nurture loyal relationships through delivery of pertinent and helpful information proven to motivate repeat purchases and promote organic growth through word-of-mouth, thereby increasing sales and revenue through relationship-centered digital activities. OR Brevo Email account setup Professional template design Automation setup Creative landing page creation Email marketing automation for WordPress Integration with Breve Sendinblue Workflow Setup & Others my website (nigelr17.sg-host.com )",https://www.peopleperhour.com/freelance-jobs/digital-marketing/email-marketing/bravo-email-marketing-4397109,$175
Email marketing / emails for businesses created on regular basis,"I am looking to outsource some of our email marketing work we do for our customers. This includes using Mailchimp and Brevo with our already created accounts. Could be between 10-15 emails per week, most fairly short. Some clients send their required content via whatsapp so would need to be a good communicator and represent our business via chat to check drafts with the client before sending. Happy to discuss pricing. Ideally paid per month. We have a budget in mind. Thanks",https://www.peopleperhour.com/freelance-jobs/digital-marketing/email-marketing/email-marketing-emails-for-businesses-created-on-regular-b-4399227,$137
Website Development with AI Integration and Automations,"We’re currently planning a revamp one of our websites with the goal of building a comprehensive music event database that covers concerts, festivals, and artist events across Asia. In addition to this, we regularly publish blogs, share updates on Asian artists and events, and send out a monthly newsletter. Our blog content is also shared across our social media channels to keep our community informed and engaged. Here are our Automation Development Priorities: 1. Artist Database - Build and maintain a dynamic database of Asian artists actively releasing music or touring in the current year. 2. New Content Tracking - Automate the collection and organization of: New song releases by Asian artists New tour announcements by Asian artists Trending news about Asian artists Trending news on concerts across Asia Trending updates on festivals and major music events in Asia Industry-related news, developments, and official announcements 3. Content Publishing Automation - Streamline blog publishing and social media posting workflows for: New song releases by Asian artists New tour announcements by Asian artists Trending news about Asian artists Trending news on concerts across Asia Trending updates on festivals and major music events in Asia Industry-related news, developments, and official announcements 4. Press Release Integration - Automate the publishing of press releases shared to us by event organizers, PR agencies, and artists across our website and social platforms. 5. Newsletter Automation - Develop a system for curating and sending monthly newsletter recommendations based on trending news, releases, and events.",https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-website-development/website-development-with-ai-integration-and-automations-4395475,$3K
Need email signatures for startup.,Need email signatures for various internal stakeholders.,https://www.peopleperhour.com/freelance-jobs/design/fonts-typography/need-email-signatures-for-startup-4399234,$16
Need Email Signatures for Start-up,"Need email signature template for start-up business, will be used for various internal stakeholders.",https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/direct-marketers/need-email-signatures-for-start-up-4399230,$16
Automating WhatsApp group messages to social media,"Automate summarization and distribution of WhatsApp group messages to other whatsapp groups and other social medial platforms using 360Dialog, Zapier, and OpenAI, or Make.com, or other methods.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/automating-whatsapp-group-messages-to-social-media-4396610,$457
Google Forms & Sheets Specialist Needed,"I’m looking to hire a skilled freelancer who can create professional Google Forms and connect them efficiently with Google Sheets for real-time data capture, organization, and analysis. This project requires someone who understands how to design user-friendly forms and build automated or semi-automated Google Sheets for reporting and data management.",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/google-forms-sheets-specialist-needed-4399109,$239
Email Campaign Marketer (Brevo),"We’re looking for someone to manage and send email campaigns in Brevo. Your job is to plan campaigns that actually drive results — not just opens, but clicks and sales. You’ll handle: Email calendar planning (weekly, biweekly, monthly) Campaign creation inside Brevo Smart segmentation and audience targeting Writing or reviewing email copy Clean design and layout A/B testing subject lines or offers Tracking and improving performance You should be comfortable working with ecommerce or online service businesses. If you know how to turn a good idea into a great email campaign — let’s talk. Please include: A sample campaign you’ve run in Brevo What kind of businesses you’ve worked with",https://www.peopleperhour.com/freelance-jobs/digital-marketing/email-marketing/email-campaign-marketer-brevo-4399477,$68
Automation project Tender Submission,Details to follow - We require a senior person to aid in writing a tender proposal - Ideally you will have a mechanical engineering background The Tender will be reviewed by VP's of one of the worlds largest companies and risk mitigation will be the main driving factor,https://www.peopleperhour.com/freelance-jobs/writing-translation/content-writing/automation-project-tender-submission-4390837,$32/hr
Email and Graphic Designer,"Hello, We are looking for a Designer to collaborate with a property investment and development company based in London. We are looking for an individual who could help us elevate our visual communication using creative designs and impactful materials for our sales and investor relations efforts. Ideal candidate would be responsible for designing a range of essential marketing and informational materials as at when required. These many include but not limited to: Leaflet templates for sales campaigns: Developing engaging and effective templates for various property sales initiatives. Investor pack design: Creating comprehensive and visually appealing investor packs that clearly communicate our opportunities. Email marketing templates: Designing dynamic and branded email templates for our marketing campaigns. Deal analysis infographics: Transforming complex financial data into clear, concise, and visually compelling infographics. Candidate Requirements: We will favour a designer with a strong portfolio showcasing expertise in brand consistency, layout design, and information visualization. The candidate would be able to deliver contents promptly and within a stated timeframe. If you would like to work with our exciting team on this freelance opportunity, we would appreciate hearing from you. Please share your portfolio and your daily or project rates for consideration. Regards",https://www.peopleperhour.com/freelance-jobs/digital-marketing/email-marketing/email-and-graphic-designer-4395706,$130
Sms and email marketing,"i need some one who know how sms caster works plus knowledge of any of email systems ie brevo, mailchimp, constantcontact etc",https://www.peopleperhour.com/freelance-jobs/digital-marketing/growth-hacking-experts/sms-and-email-marketing-4395416,$143
Ongoing AI Automation Support for Digital Marketing Agency,"Hi all, I’m looking for an AI expert to come in as an extension of my small digital marketing team, who all work remotely across the world. At present there’s a team of 3 designers and 1 copywriter. I’m looking to bring someone in for 30-40 hours per week (120-160 hours a month) to help create an automation strategy and implement this. This isn’t a quick tick-list job, I’m hoping to work with someone on a secure, long-term ongoing basis. There’s many areas that I hope to improve, such as our copywriting process, which runs off ChatGPT bots, as well as our financial processes. You must have experience with: N8N and Make or Zapier. (NOTE: The price mentioned in this project description is a placeholder) Please message me with your rates for 30 or 40 hours per week, as well as a bit about your experience, thanks!",https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-business-strategy/ongoing-ai-automation-support-for-digital-marketing-agency-4395526,$137
"Automated Rec Outreach System Using Clay, AirtableZapier","I'm looking for an experienced freelancer to build a fully automated recruitment outreach system for my business using: Clay (https://clay.com) Airtable (as the CRM/central tracker) Zapier (for automation and notifications) Optional: Lemnos/AI prompts to extract key data from job ads or profiles This will be branded under my new embedded recruitment model called TalentKnight, focused on accountancy & finance roles.",https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-agent-development/automated-rec-outreach-system-using-clay-airtablezapier-4392205,$150
Create custom python scripts for website & Google scraping,"I need help creating new custom python scripts for scraping Google search results with the https://dataforseo.com/ API, updating scripts that we already have and other scraping projects. We have scripts that we use that need updating as well as new scripts that need to be created. For Google scraping we need to use the Data For SEO API, and we can share documentation to follow. English speaking is required and proof of previous projects is needed for us to work together.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/create-custom-python-scripts-for-website-google-scraping-4395771,$34/hr
Data scraping from list of websites,"Need email address data pulling from these sites please: England Squash: https://www.englandsquash.com/find-a-club LTA (Tennis): https://clubspark.lta.org.uk/ RFU (Rugby): https://www.englandrugby.com/find-rugby FA Grassroots Football: https://www.englandfootball.com/play/adult-football Martial Arts (Mixed): Check governing bodies like British Judo, Karate Union of Great Britain ECB Cricket: https://www.ecb.co.uk/play/find-a-club https://www.openactive.io/data-catalogue/",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/data-scraping-from-list-of-websites-4390312,$137
Freelance Developer – Web Scraping + Simple API (Real Estate),"I’m looking for a freelance developer with solid experience in web scraping to help build a streamlined tool for targeted real estate marketing in Québec, Canada. Goal: Build a tool that: Scrapes a real estate website every 30 days, Extracts only new property listings (address + city), Exports data into a simple format (CSV or lightweight database), Allows for quick label (sticker) printing through a fast and simple API or interface, for direct mail marketing. Required Skills: Expertise in web scraping (Apify, Puppeteer, Playwright, Python or any solid tech stack) Ability to detect and extract only new listings (compare with past data) Build a lightweight API or web tool to handle export and printing functions Performance-focused and automation-savvy French knowledge is a bonus (not mandatory) What I’m looking for: A reliable, stable, and easy-to-use tool Someone who’s autonomous, structured, and proactive Good communication Budget: Open, based on experience and approach Potential for ongoing collaboration and future enhancements Interested? Please send me: A quick example of similar work (scraping or automation/API) Your approach to detecting new listings only Your availability and rate Thanks!",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/freelance-developer-web-scraping-simple-api-real-esta-4399281,$500
Web Scraping for Business Data from Companies House,"We are seeking a skilled freelancer to scrape the Companies House website (https://www.gov.uk/get-information-about-a-company) for specific businesses based on sector, location, and revenue size. Further data enrichment will be necessary. Deliverables: - Comprehensive list of targeted companies filtered by specified sector, location, and revenue size criteria - Email addresses for each identified company (through data enrichment processes) - Postal addresses for each identified company - Director contact details for each company (names, positions, and available contact information) - Accurate and structured data delivered in a timely manner The ideal candidate should have experience in web scraping and data extraction, and be able to deliver accurate and structured data in a timely manner.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/web-scraping-for-business-data-from-companies-house-4389742,$683
B2C Data Scraping Specialist for Queens,"I'm seeking a skilled data scraper to gather B2C phone numbers from specific ZIP codes in Queens, New York. The target demographic is aged 23–55 years. The final dataset should include: - Phone number - Name - Email (if available) - Age/DOB - Address (if possible) The data should be delivered in CSV format. Ideal Skills and Experience: - Expertise in scraping public records - Familiarity with age filtering in data scraping - Ability to provide a substantial number of leads per ZIP code - Efficient turnaround time - Previous samples of similar work Please include details on your data sources, age filtering capabilities, expected leads per ZIP code, turnaround time, and if you can provide a sample with your bids.",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/b2c-data-scraping-specialist-for-queens-4387774,$500
Expert Data Scraper Wanted,"We are looking for a highly skilled web scraping expert to extract structured business data from UK business directories, company websites, and Facebook business pages. Key Requirements: ✅ Expert in scraping business directories & dynamic websites ✅ 100% accurate data — NO DUPLICATES ✅ FAST turnaround ✅ Ability to handle large volumes of data ✅ UK-based business data ONLY ✅ Automated scraping (scripts / tools) required — no manual copy/paste ✅ Final delivery: CSV / Excel / Google Sheets Data Fields Required (for each business): Business Name Address Postcode Phone Number (Landline) Mobile Number (if available) If mobile number is not present in the directory, your script must visit the business website and attempt to extract the mobile number. Website URL Email (if available) Business Description (if available) If not present in the directory, your script must attempt to extract this from the business website. Category Bonus / Extra Opportunity:",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/expert-data-scraper-wanted-4390383,$1K
Cold calling and Lead Scraping,Okay so I have a lead gen agency. We are looking for Cold callers and Data Scrapers in India. Would love to work with you. If you are interested we will have a small meeting about it and you can join next month!...Just Email us,https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/sales-calls/cold-calling-and-lead-scraping-4393841,$$
Google Sheet Dashboard Creation,I am looking for someone to build a dashboard on Google Sheets that is capable of integrating with and data scraping from Companies House and HMRC's website I have attached a brief of the project so would welcome answers and proof of workings around that and suggestions for implementation,https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/google-sheet-dashboard-creation-4388540,$452
Copy Data from webpages,"This is a simple copy-and-paste project. Please post and bid your final amount and the number of days to complete only after trying and giving me a sample. I would award the project in tranches. I need someone to help me with a continuous project to keep getting content copied from websites like these: https://www.scholarshipset.com. I am ready to provide a handful for you to give me this content. You are to get me 1. Scholarships (Merit-based, Need-based, Undergraduate and Graduate programs) 600 contents 2. Grants (Government, Institutional, Research-based) 300 contents 3. Student Loans (Federal, Private, Income-share agreements) 150 contents 4. Fellowships (Graduate, Postdoctoral, Research) 300 contents 5. Bursaries (Financial need-focused) 150 contents Business Funding (500) 1. Grants (Government, NGO, International Development) 2. Accelerator/Incubator Programs 3. Business Competitions & Pitch Events 4. Startup funds and competitions 5. Sector/Country/Need-based funds Please do not mix the scholarship and business section in the same file. The contents MUST have headings/subheadings with: • Title • Summary • Eligibility/Requirements (Should contain these: Gender, Age, Country/Region, Sector/ Discipline, Undergraduate/Graduate/Post Graduate etc) • Value (What the Scholarship or funds cover or the amount) • Deadline (Closest deadline allowed is from June 15 2025) • Application link (where I can apply from) • Minimum of 400-500 words • Weblink from the originating/offering website, not from the listing websites provided. Also, I would need a spreadsheet/excel list of each of the sections, Scholarship and Business, for easy evaluation and assessment of the project: • Title • Eligibility • Value • Deadline (Closest deadline allowed is from June 15 2025) • Application link Weblink",https://www.peopleperhour.com/freelance-jobs/writing-translation/copywriters/copy-data-from-webpages-4396946,$25
Google sheets data analysis,"I need a one off project completed. I own a small surveying company and I have a set of performance statistics I want to track over time. E.g. average time between being instructed and delivering the report, how this changes over time etc. I have the information in a Google sheet document or series of Google sheet documents. I would like graphs and a dashboard, I would like the formula done so that I have to do very little to update these graphs and performance metrics each month. I will carry out a video call with whomever seems most suitable prior to engaging in the services so that you fully understand my requirements and are able to carry out the tasks. I would imagine it should take a few hours or half a day perhaps for someone competent once I have given you all of the data and all of what I would like out of it.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/google-sheets-data-analysis-4398207,$137
"Develop Dashboard for GST, Startup, Import-Export & MSME Data","Description: I am looking for a highly skilled full-stack developer or agency to build a data intelligence website focused on Indian economic and business datasets. The platform will aggregate and display insights from four major categories: 1. GST Data (via GSP or scraping sources) 2. Startup Data (DPIIT/Startup India/API scraping) 3. Import/Export Data (DGFT/ICEGATE) 4.MSME Data (Udyam Portal/MSME Ministry) Key Features Required: 1. Search & Filter Interface for each data type 2. Admin panel for data uploads (CSV/API Integration) 3. Data visualizations (charts, graphs, trends) 4. User authentication system (Login/Signup) 5. Data download/export options (CSV, XLSX) 6. Responsive & clean UI Preferred Tech Stack: A. Frontend: React.js / Next.js (Tailwind preferred) B. Backend: Node.js / Python (FastAPI/Django) C. Database: PostgreSQL or MongoDB D. Deployment: AWS / Vercel / Render Deliverables: 1. Fully functional and responsive website 2. Source code with documentation 3. Admin panel to manage and update datasets 4. Sample data upload or scraper setup for at least one data category Required Experience: A. Experience working with Indian government data (MCA, GST, DGFT, etc.) B. API integrations and web scraping C. Frontend/backend full-stack development D. Strong understanding of data structure and performance optimization Project Timeline: 4-6 weeks. Budget: Open to proposals (please quote your fixed bid) To Apply, Please Provide: 1. Portfolio of similar dashboards or data-heavy projects 2. Suggested tech stack and approach for this project",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/develop-dashboard-for-gst-startup-import-export-msme-dat-4390423,$55
Fix PHP Puphpeteer Scraper,"I have a PHP script using Puphpeteer to scrape pricing data from dynamic web pages and store the results in a MySQL database. It used to run fine on a cPanel environment, but since moving to a new hosting setup, it’s no longer working properly. The script connects to Browserless.io, opens a page, waits for JavaScript-rendered content (typically a grid of offers), extracts brand names and prices, and updates a table in MySQL. It handles both multiple prices and conditions to get from a page.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/fix-php-puphpeteer-scraper-4391886,$34/hr
Websocket and data storage for stocks,"I am for my personal use building a real-time financial data infrastructure to collect, process, and store live tick data (cash, futures, and options) from Upstox API. The goal is to stream data via WebSocket, perform lightweight processing (Greek calculations, tagging, cleaning), and store it in a PostgreSQL database using TimescaleDB for time-series optimizations. This data will power downstream analytics, dashboards, and strategy execution engines. ⸻",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/websocket-and-data-storage-for-stocks-4397906,$451
Data Processing Assistant,"Experience Level: Entry Location: Remote Project Overview: We need one reliable person to help with a discrete data processing task. You’ll organize digital files, enter data into spreadsheets or systems, and check for errors — all within the platform. Responsibilities: Label and organize provided digital files Input structured data into spreadsheets or internal tools Verify accuracy and flag inconsistencies Report progress via platform messaging Qualifications: Basic knowledge of Excel, Google Sheets, or similar High attention to detail Good time management and ability to follow instructions Conditions: Remote, flexible hours",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-processing-assistant-4395493,$28/hr
Website Data mining,"I'm looking for an experienced data mining developer to help me rebuild a solution that was previously developed by another freelancer. Unfortunately, I no longer have access to the source code, but I have a video explanation that demonstrates the full platform and functionality.",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/website-data-mining-4395160,$376
Data Preparation Assistant,"Use our internal Google Sheets, preparing weekly schedules for video posting website, and to match academic figures to subject categories and institutions, inputting their IDs into the CRON tab. Extract Vimeo IDs from embed codes, and source headshots from Drive or web fallback, preparing them for Cloudflare image upload. Finalise entries by pasting verified image URLs into Column O. This is a vital role feeding our automated publishing system and social media distribution. Takes 1-2 hours per week.",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-preparation-assistant-4394214,$14/hr
An Excel Data Analysis of Retail Shops,"We are looking for a detail-oriented Excel Data Analyst to support our retail operations by analyzing key data points such as customer location, product type, sales, pricing, and more. The ideal candidate will be proficient in Excel functions, pivot tables, and data visualization to extract actionable insights. Responsibilities include identifying trends, creating reports, and helping optimize sales strategies across multiple shop locations.",https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/strategy-research/an-excel-data-analysis-of-retail-shops-4398286,$100
Data extraction,We are an events company and we have regular and consistent work for someone who can extract data from exhibition lists and give us a quick turnaround. Here's an example of an exhibition list that we would like to extract information from https://cityscapeglobal.com/exhibitors-list-exhibit,https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-extraction-4391370,$20
Xero or quick books,"I need an expert in either of these to create an account and data so a finance compnay cab log in and see some data as I run no accounts. Need this ASAP, 99% of the data will have to be created from nothing",https://www.peopleperhour.com/freelance-jobs/business/finance-accounting/xero-or-quick-books-4399156,$240
Data Gathering: Estate Agents in Essex & London,"Looking for a freelancer to research and gather a high-quality database of estate agent directors/owners in Essex and London. I require direct contact details (not generic emails), including company name, director’s full name, job title, direct email, direct phone number, company website, and office address. Data must be current and accurate Project Overview: I am looking for a freelancer to compile a database of decision makers (directors, owners, or managing partners) at estate agency businesses in Essex and London. The database will be used for targeted B2B outreach, so data accuracy and quality are essential. What I Need: Estate agency businesses only (no lettings-only agents or property management companies) Regions: Essex and London only (please do not include other locations) Contacts must be directors, owners, managing partners, or equivalent senior decision makers No generic contact emails (such as info@, sales@, admin@, enquiries@, etc.) Required Data Fields (in columns): Company Name Contact Name (first and last) Job Title/Position Direct Email Address (no generic emails) Direct Contact Number (preferably direct line or mobile) Company Website Company Office Address (including postcode) LinkedIn Profile (if available) Number of Offices/Branches (if available) Source URL (where data was found/scraped, if possible) Date Data Verified Data Requirements: All contact details must be current and accurate (verified within the last 6 months) Data must be sourced and supplied in compliance with GDPR, using publicly available or consented information only All data should be provided in an Excel or Google Sheets spreadsheet with the columns above Minimum of 1,500 unique, valid records required Exclusions: Do not include any company or contact where only generic contact information is available Do not include duplicate contacts or branches Do not include property management companies or lettings-only agencies Additional Instructions: Please provide a sample of 10 records before proceeding with the full list, to confirm quality and format If certain fields are not available for a contact, leave the field blank but prioritise accuracy over quantity Any questions, feel free to ask before starting.",https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/strategy-research/data-gathering-estate-agents-in-essex-london-4395779,$178
Exterior Design Visualisation for Approved Extension,"Project Overview: We are seeking an experienced exterior designer, architectural visualiser, or design-focused architect to help us reimagine and improve the external appearance of our home following a recently approved extension. Although planning permission has been granted, we are not satisfied with the current external design, which feels like a basic “box” added onto the existing structure. We want to achieve a more cohesive and attractive overall appearance. Why We’re Looking for Help: Our current architect has taken us through the planning phase but has not provided the level of exterior design vision we need. We’re now looking for someone with strong design sensibility who can help us enhance the final look of the home before we proceed to construction. Scope of Work Required: We are looking for support in the following areas: Review of the existing approved plans and elevations Design recommendations to enhance the external appearance (materials, finishes, proportions, detailing, etc.) 2–3 visual concept options showing how the house could look (renders or 3D visuals preferred) Input on how to blend the extension with the existing home for a more cohesive and appealing design Suggestions on how to achieve a contemporary, attractive, and well-integrated exterior look Assets We Can Provide: Approved planning drawings (floorplans, elevations) Photos of the existing house Contextual information (neighbouring properties, style influences we like, etc.) Our Goals: A final design that feels intentional and visually appealing Better integration between the new extension and existing house Guidance on materials and finishes that will elevate the look Deliverables Expected: Visual concept options (images/renders/3D) Design notes or rationale for materials and layout choices Possibly updated drawings or reference visuals for a builder to follow Timeline: We would ideally like to start work on this as soon as possible, and would appreciate knowing your availability for an initial consultation and estimated timeframe for delivering the visual concepts. Budget: We are open to quotes based on your standard rates, but would appreciate a breakdown of costs where possible (e.g., initial consultation, visualisation work, revisions). Please include in your response: Examples of similar projects or portfolio links A brief outline of your approach and proposed process Quote for the above scope of work Availability for a quick introductory call or meeting We look forward to hearing from you and finding the right collaborator to help us bring our project to life visually.",https://www.peopleperhour.com/freelance-jobs/design/interior-exterior-design-architecture/exterior-design-visualisation-for-approved-extension-4394557,$270
Need help building my Shopify website,Need Shopify website done for hair extension website. Add stock pictures and descriptions Apps for subscription and seo,https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/need-help-building-my-shopify-website-4393352,$342
UK BASED ONLY - Building Regs and Structural Drawings,"I have recently submitted a prior approval application for a 6m x 5m extension. I would like proposals to take on the next stage, detailed architectural drawings for building control application and structural drawings. UK based freelancers only please. I will share existing plans to interested parties.",https://www.peopleperhour.com/freelance-jobs/design/interior-exterior-design-architecture/uk-based-only-building-regs-and-structural-drawings-4396439,$294
A skilled iOS Developer assist with pulling data from Rapid API,Need a skilled iOS Developer to assist with pulling data from Rapid API-Football. Key tasks: - Upgrade project so it can run in XCode 16.1 with iOS 18 SDK - Make the app call/pull match fixtures and predictions directly from Rapid API-Football Ideal Skills: - Extensive experience with iOS game development - Prior experience with upgrading XCode projects,https://www.peopleperhour.com/freelance-jobs/technology-programming/mobile-app-development/a-skilled-ios-developer-assist-with-pulling-data-from-rapid-4396272,$20
Building regulations,"Need a specialist for getting our building regulations updated. An extension is required for the provided plan on the West Wycombe Road, High Wycombe, Buckinghamshire.",https://www.peopleperhour.com/freelance-jobs/design/interior-exterior-design-architecture/building-regulations-4388830,$34/hr
Website: Issues in Email notifications | recurring payments,"There are a few issues that need resolving in website auto-notification emails: Issues / Requirements: - Customers are being sent emails to renew or face removal even when this is not appropriate. The emails need to stop and be replaced by an auto-renew process. - Currently, they are receiving incorrect emails about renewal at incorrect dates. - We need to change the payment system so that auto-renewal takes place every 1 / 3 months, as per the customers wishes. It is very annoying for the customer to keep having to submit and apply for an extension every 1/3 months. - There are a few other pieces of work, but this will be discussed once the main issue is resolved.",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/website-issues-in-email-notifications-recurring-payments-4394795,$48
Google Ad- Marketing,"We are seeking a Google Ads expert to manage and optimize campaigns for home care services. The ideal candidate should have a proven history of delivering successful Google Ads campaigns achieving measurable results. Key Responsibilities: • Audit our current Google Ads account and identify opportunities for improvement • Refine and restructure existing campaigns, ad groups, keywords, and targeting o Establish clear campaign goals (e.g., brand visibility, website traffic, lead generation,) o Perform thorough keyword research to identify high-intent and relevant keywords o Write and refine persuasive ad copy with effective calls to action (CTAs) o Set up and manage ad extensions such as sitelinks and call extensions o Optimize landing pages for improved user engagement and conversions o Create and execute a well-structured campaign and ad group strategy o Monitor and adjust budgets and bidding strategies to maximize return on investment (ROI) o Implement and manage conversion tracking through Google Ads and integrate Google Analytics o Run A/B tests on ads and landing pages to identify top-performing variations o Utilize negative keywords to minimize unnecessary ad spend o Design and manage remarketing campaigns to target previous visitors o Provide regular performance analysis, insights, and recommendations Requirements: • Proven experience managing successful Google Ads campaigns with a positive ROI • Expertise in keyword research, crafting effective ad copy, and conducting A/B tests • In-depth knowledge of Google Ads platform, including conversion tracking setup and Google Analytics integration • Experience in optimizing landing pages for higher conversion rates • Familiarity with various bidding strategies and campaign structures • Strong analytical skills to assess data and make data-driven decisions • Excellent communication and reporting skills • Ability to work within budget constraints while meeting campaign goals The price is fixed for the initial one-month service. Any extension will depend on the outcome of the work",https://www.peopleperhour.com/freelance-jobs/digital-marketing/sem-google-ads-ppc/google-ad-marketing-4399498,$150
Letter before action,"Letter before action , My business partner and I would like a LBA written , working closely with support from our Barrister based in Bangladesh. The claim is extensive , the claims centre around de facto founder status - The company in based in Germany but has owned companies in the U.K. The LBA can come from the U.K or Germany. I will send confidential files when person or organisation appointed.",https://www.peopleperhour.com/freelance-jobs/business/legal-services/letter-before-action-4389928,$264/hr
